VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,09/20/2018 08:30:39 AM,09/20/2018 08:52:52 AM,1,3.3,1,N,231,68,1,16.5,0.0,0.5,3.11,0.0,0.3,20.41
1,09/20/2018 08:57:11 AM,09/20/2018 09:11:52 AM,1,1.3,1,N,48,170,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,09/20/2018 08:06:31 AM,09/20/2018 08:15:58 AM,0,0.8,1,N,238,236,1,7.0,0.0,0.5,1.17,0.0,0.3,8.97
1,09/20/2018 08:16:28 AM,09/20/2018 08:35:56 AM,0,2.3,1,N,43,230,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15
1,09/20/2018 08:49:43 AM,09/20/2018 09:01:42 AM,0,2.4,1,N,239,50,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
1,09/20/2018 08:18:41 AM,09/20/2018 08:37:54 AM,1,2.4,1,N,114,161,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
1,09/20/2018 08:16:00 AM,09/20/2018 08:30:43 AM,1,2.6,1,N,90,87,1,12.0,0.0,0.5,5.0,0.0,0.3,17.8
1,09/20/2018 08:38:59 AM,09/20/2018 08:43:27 AM,1,0.6,1,N,232,45,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,09/20/2018 08:50:10 AM,09/20/2018 08:56:40 AM,1,1.2,1,N,144,234,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3
1,09/20/2018 08:46:17 AM,09/20/2018 09:08:43 AM,1,1.8,1,N,100,233,1,14.0,0.0,0.5,1.0,0.0,0.3,15.8
1,09/20/2018 08:18:24 AM,09/20/2018 08:44:38 AM,1,3.0,1,N,238,229,1,17.0,0.0,0.5,3.55,0.0,0.3,21.35
1,09/20/2018 08:55:09 AM,09/20/2018 09:29:18 AM,1,3.6,1,N,141,90,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95
2,09/20/2018 08:05:31 AM,09/20/2018 08:18:55 AM,2,1.66,1,N,142,162,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,09/20/2018 08:22:27 AM,09/20/2018 08:31:44 AM,2,1.46,1,N,162,140,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,09/20/2018 08:33:06 AM,09/20/2018 08:48:12 AM,2,3.73,1,N,262,107,1,14.5,0.0,0.5,3.82,0.0,0.3,19.12
2,09/20/2018 08:49:28 AM,09/20/2018 09:09:01 AM,2,3.41,1,N,107,263,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
1,09/20/2018 08:22:55 AM,09/20/2018 08:47:51 AM,1,4.3,1,N,143,231,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
2,09/20/2018 08:02:00 AM,09/20/2018 08:17:28 AM,1,1.39,1,N,229,140,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0
2,09/20/2018 08:24:45 AM,09/20/2018 08:38:18 AM,1,1.92,1,N,140,163,1,10.5,0.0,0.5,3.39,0.0,0.3,14.69
1,09/20/2018 08:54:33 AM,09/20/2018 09:23:17 AM,1,4.6,1,N,181,231,1,21.0,0.0,0.5,4.13,5.76,0.3,31.69
1,09/20/2018 08:01:16 AM,09/20/2018 09:31:43 AM,1,17.1,2,N,132,162,1,52.0,0.0,0.5,6.94,10.26,0.3,70.0
1,09/20/2018 08:03:22 AM,09/20/2018 08:12:12 AM,1,1.3,1,N,141,229,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,09/20/2018 08:17:14 AM,09/20/2018 08:28:11 AM,1,0.6,1,N,162,230,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,09/20/2018 08:35:58 AM,09/20/2018 08:50:52 AM,1,1.2,1,N,48,170,1,10.5,0.0,0.5,1.5,0.0,0.3,12.8
1,09/20/2018 08:55:21 AM,09/20/2018 09:26:57 AM,1,5.1,1,N,162,88,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3
1,09/20/2018 08:01:18 AM,09/20/2018 08:14:24 AM,3,1.9,1,N,13,249,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,09/20/2018 08:18:02 AM,09/20/2018 08:36:25 AM,1,2.0,1,N,113,170,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,09/20/2018 08:56:22 AM,09/20/2018 09:12:16 AM,1,1.7,1,N,141,75,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1,09/20/2018 08:29:36 AM,09/20/2018 08:53:25 AM,1,5.4,1,N,162,12,1,21.0,0.0,0.5,4.35,0.0,0.3,26.15
2,09/20/2018 08:05:17 AM,09/20/2018 08:10:52 AM,6,0.95,1,N,230,50,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,09/20/2018 08:15:47 AM,09/20/2018 08:28:41 AM,6,1.14,1,N,48,50,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
2,09/20/2018 08:30:46 AM,09/20/2018 08:50:13 AM,6,2.89,1,N,142,236,1,14.0,0.0,0.5,1.5,0.0,0.3,16.3
2,09/20/2018 08:55:20 AM,09/20/2018 09:26:24 AM,6,3.52,1,N,263,162,1,20.5,0.0,0.5,4.0,0.0,0.3,25.3
1,09/20/2018 08:38:43 AM,09/20/2018 09:02:32 AM,1,1.4,1,N,170,164,1,15.0,0.0,0.5,2.37,0.0,0.3,18.17
2,09/20/2018 07:59:33 AM,09/20/2018 08:03:44 AM,1,0.57,1,N,161,230,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,09/20/2018 08:15:58 AM,09/20/2018 08:27:05 AM,1,1.49,1,N,143,162,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
2,09/20/2018 08:37:06 AM,09/20/2018 08:45:51 AM,1,1.14,1,N,237,236,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2,09/20/2018 08:47:08 AM,09/20/2018 08:55:42 AM,1,1.55,1,N,236,238,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,09/20/2018 08:18:32 AM,09/20/2018 08:26:28 AM,0,1.0,1,N,264,246,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,09/20/2018 08:27:50 AM,09/20/2018 09:23:10 AM,2,13.93,1,N,138,188,1,46.5,0.0,0.5,9.46,0.0,0.3,56.76
4,09/20/2018 08:15:58 AM,09/20/2018 08:30:39 AM,1,1.62,1,N,179,146,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
4,09/20/2018 08:52:27 AM,09/20/2018 08:58:13 AM,1,0.89,1,N,141,262,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,09/20/2018 08:15:28 AM,09/20/2018 08:31:58 AM,1,2.78,1,N,125,137,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,09/20/2018 08:11:27 AM,09/20/2018 08:30:32 AM,2,2.84,1,N,238,162,1,13.5,0.0,0.5,1.43,0.0,0.3,15.73
2,09/20/2018 08:42:54 AM,09/20/2018 08:51:47 AM,2,1.02,1,N,237,142,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,09/20/2018 08:52:44 AM,09/20/2018 09:08:08 AM,2,1.55,1,N,142,161,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,09/20/2018 08:19:35 AM,09/20/2018 08:34:48 AM,1,2.25,1,N,144,125,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,09/20/2018 08:37:49 AM,09/20/2018 09:06:13 AM,1,3.17,1,N,158,161,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
2,09/20/2018 07:59:39 AM,09/20/2018 08:08:30 AM,1,1.63,1,N,90,170,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,09/20/2018 08:13:11 AM,09/20/2018 08:27:53 AM,1,1.37,1,N,233,141,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,09/20/2018 08:29:33 AM,09/20/2018 08:53:29 AM,1,3.35,1,N,141,74,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
1,09/20/2018 08:17:48 AM,09/20/2018 08:39:46 AM,1,2.5,1,N,141,48,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75
1,09/20/2018 08:43:20 AM,09/20/2018 08:53:46 AM,3,0.6,1,N,48,68,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,09/20/2018 08:57:46 AM,09/20/2018 09:13:01 AM,1,1.3,1,N,68,50,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
2,09/20/2018 08:17:45 AM,09/20/2018 08:35:51 AM,1,1.73,1,N,75,237,1,12.5,0.0,0.5,1.5,0.0,0.3,14.8
2,09/20/2018 08:47:56 AM,09/20/2018 08:58:56 AM,1,0.81,1,N,161,163,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
2,09/20/2018 08:31:03 AM,09/20/2018 08:35:36 AM,6,0.82,1,N,237,237,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,09/20/2018 08:41:02 AM,09/20/2018 09:10:52 AM,6,2.82,1,N,237,161,1,19.0,0.0,0.5,1.0,0.0,0.3,20.8
1,09/20/2018 08:13:47 AM,09/20/2018 08:22:36 AM,1,0.8,1,N,68,170,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,09/20/2018 08:27:42 AM,09/20/2018 08:44:45 AM,1,1.5,1,N,233,79,1,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,09/20/2018 08:48:30 AM,09/20/2018 08:52:46 AM,1,0.9,1,N,79,137,1,5.5,0.0,0.5,1.55,0.0,0.3,7.85
1,09/20/2018 08:54:08 AM,09/20/2018 09:04:33 AM,1,0.8,1,N,137,164,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,09/20/2018 08:33:02 AM,09/20/2018 08:41:55 AM,1,1.0,1,N,238,236,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,09/20/2018 08:43:56 AM,09/20/2018 09:11:39 AM,1,2.4,1,N,236,161,1,17.0,0.0,0.5,2.0,0.0,0.3,19.8
1,09/20/2018 08:28:50 AM,09/20/2018 08:59:08 AM,1,3.5,1,N,238,233,1,19.5,0.0,0.5,3.05,0.0,0.3,23.35
2,09/20/2018 08:04:10 AM,09/20/2018 08:22:10 AM,1,4.6,1,N,170,87,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
2,09/20/2018 08:28:02 AM,09/20/2018 08:33:52 AM,1,0.73,1,N,12,231,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,09/20/2018 08:42:23 AM,09/20/2018 08:50:43 AM,1,2.24,1,N,13,158,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,09/20/2018 08:20:47 AM,09/20/2018 09:04:48 AM,1,11.71,1,N,138,162,2,40.5,0.0,0.5,0.0,5.76,0.3,47.06
1,09/20/2018 08:23:35 AM,09/20/2018 08:37:02 AM,1,1.2,1,N,100,163,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,09/20/2018 08:40:26 AM,09/20/2018 08:49:14 AM,1,0.6,1,N,161,170,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,09/20/2018 08:58:05 AM,09/20/2018 09:20:10 AM,1,1.6,1,N,164,229,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
1,09/20/2018 08:42:03 AM,09/20/2018 08:58:08 AM,1,1.6,1,N,263,162,1,11.5,0.0,0.5,1.85,0.0,0.3,14.15
2,09/20/2018 08:10:40 AM,09/20/2018 08:33:12 AM,6,9.98,1,N,229,138,1,30.5,0.0,0.5,9.26,5.76,0.3,46.32
2,09/20/2018 08:14:19 AM,09/20/2018 08:54:16 AM,2,9.2,1,N,138,161,1,32.5,0.0,0.5,4.0,5.76,0.3,43.06
2,09/20/2018 08:55:48 AM,09/20/2018 09:01:04 AM,2,0.65,1,N,161,161,1,5.5,0.0,0.5,1.7,0.0,0.3,8.0
1,09/20/2018 08:02:01 AM,09/20/2018 08:04:55 AM,1,0.4,1,N,238,238,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
1,09/20/2018 08:08:42 AM,09/20/2018 08:11:14 AM,2,0.4,1,N,239,238,1,3.5,0.0,0.5,1.5,0.0,0.3,5.8
1,09/20/2018 08:12:47 AM,09/20/2018 08:31:03 AM,1,2.4,1,N,238,230,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
1,09/20/2018 08:34:56 AM,09/20/2018 09:03:12 AM,1,4.0,1,N,48,231,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
1,09/20/2018 08:22:10 AM,09/20/2018 08:36:36 AM,1,0.9,1,N,48,164,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,09/20/2018 08:47:57 AM,09/20/2018 09:08:15 AM,1,2.1,1,N,43,233,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,09/20/2018 08:19:10 AM,09/20/2018 08:27:28 AM,1,1.42,1,N,238,143,1,7.5,0.0,0.5,2.0,0.0,0.3,10.3
2,09/20/2018 08:28:10 AM,09/20/2018 08:46:38 AM,1,1.7,1,N,143,229,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
2,09/20/2018 08:52:48 AM,09/20/2018 09:12:43 AM,1,1.53,1,N,229,237,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,09/20/2018 08:10:10 AM,09/20/2018 08:25:47 AM,1,0.6,1,N,170,233,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,09/20/2018 08:28:04 AM,09/20/2018 08:53:42 AM,1,1.6,1,N,170,230,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
1,09/20/2018 08:57:01 AM,09/20/2018 09:03:12 AM,1,0.8,1,N,230,50,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,09/20/2018 08:07:33 AM,09/20/2018 08:12:14 AM,1,1.03,1,N,141,236,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,09/20/2018 08:15:31 AM,09/20/2018 08:20:19 AM,1,0.64,1,N,236,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,09/20/2018 08:21:58 AM,09/20/2018 08:30:27 AM,1,1.12,1,N,236,75,1,7.5,0.0,0.5,0.7,0.0,0.3,9.0
2,09/20/2018 08:44:32 AM,09/20/2018 08:48:44 AM,1,1.21,1,N,236,43,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,09/20/2018 08:49:58 AM,09/20/2018 09:04:00 AM,3,1.28,1,N,246,90,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
1,09/20/2018 08:13:37 AM,09/20/2018 08:50:58 AM,1,6.6,1,N,230,65,1,27.5,0.0,0.5,5.65,0.0,0.3,33.95
2,09/20/2018 08:09:07 AM,09/20/2018 08:33:15 AM,6,2.43,1,N,161,186,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,09/20/2018 08:34:34 AM,09/20/2018 08:54:51 AM,6,1.1,1,N,186,161,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
1,09/20/2018 08:02:04 AM,09/20/2018 08:09:43 AM,2,1.2,1,N,162,234,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,09/20/2018 08:16:23 AM,09/20/2018 08:28:21 AM,1,0.6,1,N,90,246,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,09/20/2018 08:39:57 AM,09/20/2018 09:07:19 AM,1,2.6,1,N,68,4,1,17.0,0.0,0.5,2.67,0.0,0.3,20.47
2,09/20/2018 08:06:14 AM,09/20/2018 08:23:33 AM,1,3.09,1,N,13,234,1,14.0,0.0,0.5,1.04,0.0,0.3,15.84
2,09/20/2018 08:27:08 AM,09/20/2018 08:39:02 AM,1,1.0,1,N,234,170,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,09/20/2018 08:40:56 AM,09/20/2018 08:53:19 AM,1,1.73,1,N,161,43,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,09/20/2018 08:55:27 AM,09/20/2018 08:59:07 AM,1,0.81,1,N,43,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,09/20/2018 07:58:20 AM,09/20/2018 08:01:24 AM,5,1.06,1,N,107,170,1,5.0,0.0,0.5,0.87,0.0,0.3,6.67
2,09/20/2018 08:25:44 AM,09/20/2018 08:38:16 AM,5,1.95,1,N,161,113,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,09/20/2018 08:39:57 AM,09/20/2018 09:00:40 AM,5,1.74,1,N,113,246,1,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,09/20/2018 08:22:25 AM,09/20/2018 08:31:53 AM,1,0.82,1,N,186,234,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
2,09/20/2018 08:34:32 AM,09/20/2018 08:47:11 AM,1,1.4,1,N,164,161,1,9.5,0.0,0.5,1.54,0.0,0.3,11.84
2,09/20/2018 08:54:55 AM,09/20/2018 09:03:14 AM,1,1.79,1,N,237,236,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,09/20/2018 08:59:19 AM,09/20/2018 09:03:33 AM,2,0.51,1,N,166,152,1,4.5,0.0,0.5,1.59,0.0,0.3,6.89
1,09/20/2018 08:07:58 AM,09/20/2018 08:26:03 AM,1,1.5,1,N,186,161,1,12.0,0.0,0.5,3.8,0.0,0.3,16.6
1,09/20/2018 08:38:13 AM,09/20/2018 08:49:30 AM,2,1.5,1,N,230,90,3,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,09/20/2018 08:50:56 AM,09/20/2018 09:03:34 AM,1,1.1,1,N,90,68,3,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,09/20/2018 08:23:49 AM,09/20/2018 08:43:03 AM,1,5.6,1,N,140,87,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
2,09/20/2018 07:58:35 AM,09/20/2018 08:40:59 AM,1,12.24,1,N,138,234,1,40.0,0.0,0.5,9.31,5.76,0.3,55.87
2,09/20/2018 08:48:28 AM,09/20/2018 09:00:43 AM,1,1.2,1,N,249,211,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,09/20/2018 08:09:32 AM,09/20/2018 08:30:34 AM,1,2.9,1,N,164,261,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,09/20/2018 08:39:27 AM,09/20/2018 08:59:26 AM,1,3.03,1,N,87,79,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,09/20/2018 08:43:23 AM,09/20/2018 08:49:01 AM,1,0.83,1,N,166,116,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,09/20/2018 08:58:51 AM,09/20/2018 09:42:17 AM,1,8.8,1,N,138,234,1,32.5,0.0,0.5,7.8,5.76,0.3,46.86
2,09/20/2018 08:02:46 AM,09/20/2018 08:14:23 AM,1,0.99,1,N,140,162,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,09/20/2018 08:26:46 AM,09/20/2018 08:30:58 AM,1,0.69,1,N,141,237,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,09/20/2018 08:35:57 AM,09/20/2018 08:41:31 AM,1,0.61,1,N,237,43,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,09/20/2018 08:46:38 AM,09/20/2018 08:58:03 AM,1,1.12,1,N,237,140,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,09/20/2018 08:59:45 AM,09/20/2018 09:28:38 AM,1,2.55,1,N,140,137,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
1,09/20/2018 08:28:03 AM,09/20/2018 09:06:07 AM,1,12.0,1,N,138,162,2,37.0,0.0,0.5,0.0,5.76,0.3,43.56
1,09/20/2018 08:03:24 AM,09/20/2018 08:07:11 AM,1,0.5,1,Y,263,236,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,09/20/2018 08:11:18 AM,09/20/2018 08:43:33 AM,1,3.6,1,N,236,186,1,20.5,0.0,0.5,5.3,0.0,0.3,26.6
1,09/20/2018 08:46:02 AM,09/20/2018 08:53:40 AM,1,0.9,1,N,186,234,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1
1,09/20/2018 08:54:12 AM,09/20/2018 09:05:06 AM,1,1.5,1,N,234,162,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,09/20/2018 08:09:28 AM,09/20/2018 08:23:58 AM,1,1.7,1,N,239,230,1,11.0,0.0,0.5,1.77,0.0,0.3,13.57
1,09/20/2018 08:28:36 AM,09/20/2018 08:51:11 AM,1,2.8,1,N,43,75,1,16.0,0.0,0.5,5.0,0.0,0.3,21.8
1,09/20/2018 08:58:06 AM,09/20/2018 09:25:16 AM,1,2.6,1,N,236,170,1,17.5,0.0,0.5,2.75,0.0,0.3,21.05
2,09/20/2018 08:04:15 AM,09/20/2018 08:20:40 AM,2,3.0,1,N,13,246,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,09/20/2018 08:25:38 AM,09/20/2018 08:44:47 AM,2,1.28,1,N,246,48,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,09/20/2018 08:53:52 AM,09/20/2018 09:08:38 AM,2,1.59,1,N,50,68,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,09/20/2018 08:00:30 AM,09/20/2018 08:23:19 AM,1,3.44,1,N,231,230,1,16.0,0.0,0.5,2.52,0.0,0.3,19.32
2,09/20/2018 08:32:39 AM,09/20/2018 08:42:04 AM,1,1.44,1,N,48,246,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,09/20/2018 08:45:49 AM,09/20/2018 09:03:33 AM,1,1.28,1,N,68,230,1,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,09/20/2018 08:01:51 AM,09/20/2018 08:07:45 AM,1,0.64,1,N,137,233,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,09/20/2018 08:18:22 AM,09/20/2018 08:27:28 AM,1,1.24,1,N,100,161,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 08:35:35 AM,09/20/2018 08:55:36 AM,1,1.44,1,N,161,141,1,13.0,0.0,0.5,2.07,0.0,0.3,15.87
2,09/20/2018 08:59:25 AM,09/20/2018 09:10:13 AM,1,0.61,1,N,236,237,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 08:08:40 AM,09/20/2018 08:16:52 AM,1,0.98,1,N,170,161,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,09/20/2018 08:24:48 AM,09/20/2018 08:44:22 AM,1,4.61,1,N,230,166,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,09/20/2018 08:50:41 AM,09/20/2018 08:56:15 AM,1,0.3,1,N,151,238,1,5.0,0.0,0.5,0.8,0.0,0.3,6.6
2,09/20/2018 08:59:29 AM,09/20/2018 09:09:04 AM,1,4.37,1,N,238,244,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
1,09/20/2018 08:01:13 AM,09/20/2018 08:33:16 AM,1,8.5,1,N,138,236,2,27.5,0.0,0.5,0.0,5.76,0.3,34.06
1,09/20/2018 08:43:15 AM,09/20/2018 08:48:02 AM,2,0.9,1,N,237,236,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,09/20/2018 08:49:49 AM,09/20/2018 08:53:06 AM,1,0.6,1,N,236,43,1,4.5,0.0,0.5,0.79,0.0,0.3,6.09
1,09/20/2018 08:51:51 AM,09/20/2018 09:23:11 AM,1,7.6,1,N,124,37,1,27.0,0.0,0.5,6.95,0.0,0.3,34.75
1,09/20/2018 08:38:30 AM,09/20/2018 09:43:17 AM,1,13.7,1,N,138,261,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26
2,09/20/2018 08:08:48 AM,09/20/2018 09:04:30 AM,1,16.47,1,N,138,165,2,49.5,0.0,0.5,0.0,0.0,0.3,50.3
1,09/20/2018 08:04:44 AM,09/20/2018 08:14:51 AM,1,1.8,1,N,231,90,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,09/20/2018 08:17:23 AM,09/20/2018 08:28:06 AM,1,0.8,1,N,90,107,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,09/20/2018 08:30:46 AM,09/20/2018 08:39:27 AM,1,1.1,1,N,107,90,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,09/20/2018 08:41:39 AM,09/20/2018 08:45:29 AM,1,0.5,1,N,90,68,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,09/20/2018 08:49:37 AM,09/20/2018 09:00:23 AM,1,0.7,1,N,90,234,1,8.0,0.0,0.5,1.32,0.0,0.3,10.12
2,09/20/2018 08:04:45 AM,09/20/2018 08:17:32 AM,2,2.64,1,N,231,68,1,11.5,0.0,0.5,1.84,0.0,0.3,14.14
2,09/20/2018 08:20:25 AM,09/20/2018 08:40:05 AM,2,2.14,1,N,186,163,1,13.5,0.0,0.5,4.29,0.0,0.3,18.59
2,09/20/2018 08:47:30 AM,09/20/2018 08:52:31 AM,2,0.7,1,N,237,140,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,09/20/2018 08:53:30 AM,09/20/2018 09:07:19 AM,2,1.6,1,N,140,236,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,09/20/2018 08:30:40 AM,09/20/2018 08:46:27 AM,1,1.85,1,N,141,233,1,11.0,0.0,0.5,1.18,0.0,0.3,12.98
1,09/20/2018 08:04:32 AM,09/20/2018 08:10:28 AM,1,1.2,1,N,231,249,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,09/20/2018 08:12:16 AM,09/20/2018 08:16:32 AM,1,0.4,1,N,249,114,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,09/20/2018 08:20:51 AM,09/20/2018 08:34:40 AM,1,2.4,1,N,249,170,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1,09/20/2018 08:02:25 AM,09/20/2018 08:12:06 AM,1,0.8,1,N,186,161,1,7.5,0.0,0.5,2.05,0.0,0.3,10.35
1,09/20/2018 08:30:41 AM,09/20/2018 08:48:43 AM,1,6.2,1,N,229,88,1,20.5,0.0,0.5,1.5,0.0,0.3,22.8
2,09/20/2018 08:02:20 AM,09/20/2018 08:18:34 AM,1,3.7,1,N,186,13,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75
2,09/20/2018 08:25:53 AM,09/20/2018 09:01:51 AM,1,4.9,1,N,13,230,1,25.5,0.0,0.5,5.0,0.0,0.3,31.3
2,09/20/2018 08:11:02 AM,09/20/2018 08:16:57 AM,1,0.81,1,N,236,236,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,09/20/2018 08:18:10 AM,09/20/2018 08:22:42 AM,1,0.54,1,N,236,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,09/20/2018 08:24:42 AM,09/20/2018 08:28:22 AM,1,0.58,1,N,263,262,1,4.5,0.0,0.5,0.8,0.0,0.3,6.1
2,09/20/2018 08:29:12 AM,09/20/2018 08:51:50 AM,1,2.18,1,N,262,43,1,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,09/20/2018 08:58:51 AM,09/20/2018 09:22:52 AM,1,2.0,1,N,233,90,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
1,09/20/2018 08:00:08 AM,09/20/2018 08:13:39 AM,1,1.5,1,N,74,75,1,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,09/20/2018 08:26:12 AM,09/20/2018 08:38:30 AM,1,2.5,1,N,75,140,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
